St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
340159,21,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-24,Honda,Honda CR-V,2007,New Jersey,UNION (39)
290189,40,1,,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2019-04-24,Chevrolet,Chevrolet Cruze,2015,Missouri,ST. LOUIS (189)
90038,36,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.120 % BAC,2019-04-24,Suzuki,Suzuki 450-749cc,2004,Connecticut,LITCHFIELD (5)
90038,36,2,,"Second Seat, Left Side",False,True,Not Reported,Not Reported,0.120 % BAC,2019-04-24,Suzuki,Suzuki 450-749cc,2004,Connecticut,LITCHFIELD (5)
340103,56,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-24,Harley-Davidson,Harley-Davidson 750cc or greater,1999,New Jersey,CAPE MAY (9)
20017,42,2,,"Front Seat, Left Side",True,True,Reported as Unknown,No (Alcohol Not Involved),0.000 % BAC,2019-04-24,Ford,Ford Expedition,2001,Alaska,MATANUSKA-SUSITNA (170)
260199,61,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-04-24,Harley-Davidson,Harley-Davidson 750cc or greater,2017,Michigan,JACKSON (75)
370323,49,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Not Reported,0.130 % BAC,2019-04-24,Chevrolet,"Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",2004,North Carolina,GASTON (71)
370323,48,2,,"Front Seat, Right Side",False,False,Reported as Unknown,Not Reported,Test Not Given,2019-04-24,Chevrolet,"Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",2004,North Carolina,GASTON (71)
480899,39,2,,"Front Seat, Left Side",True,False,Yes (drugs involved),Not Reported,Test Not Given,2019-04-24,KIA,KIA Optima,2014,Texas,ORANGE (361)
480899,11,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2019-04-24,KIA,KIA Optima,2014,Texas,ORANGE (361)
60762,23,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-24,BMW,BMW 3-series,2014,California,SAN BERNARDINO (71)
490044,17,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-24,Hyundai,Hyundai Elantra,2011,Utah,SALT LAKE (35)
490044,18,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2019-04-24,Hyundai,Hyundai Elantra,2011,Utah,SALT LAKE (35)
300027,16,2,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.000 % BAC,2019-04-24,Subaru,Subaru Forester,2001,Montana,GRANITE (39)
300027,22,1,,"Front Seat, Right Side",False,False,Reported as Unknown,Reported as Unknown,Test Not Given,2019-04-24,Subaru,Subaru Forester,2001,Montana,GRANITE (39)
400125,72,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-24,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2001,Oklahoma,OKLAHOMA (109)
450251,23,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-24,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2001,South Carolina,YORK (91)
270076,20,2,,"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-24,Toyota,Toyota Camry,2003,Minnesota,HENNEPIN (53)
270076,23,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-04-24,Toyota,Toyota Camry,2003,Minnesota,HENNEPIN (53)
420189,21,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.125 % BAC,2019-04-24,Kawasaki,Kawasaki 750cc or greater,2010,Pennsylvania,UNION (119)
480884,23,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.121 % BAC,2019-04-24,Toyota,Toyota Camry,1999,Texas,HARRIS (201)
80117,33,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.025 % BAC,2019-04-24,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2011,Colorado,WELD (123)
60992,53,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-24,KIA,KIA Sorento,2013,California,SAN DIEGO (73)
60992,38,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-04-24,KIA,KIA Sorento,2013,California,SAN DIEGO (73)
60992,67,2,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-04-24,KIA,KIA Sorento,2013,California,SAN DIEGO (73)
420136,61,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-24,Chevrolet,Chevrolet Suburban (from 1950-2003;see 422 for 2004 on),2001,Pennsylvania,LEBANON (75)
220189,57,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-24,Harley-Davidson,Harley-Davidson 750cc or greater,2015,Louisiana,JEFFERSON (51)
200112,36,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Suzuki,Suzuki 750cc-over,2015,Kansas,SEDGWICK (173)
410061,69,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-04-25,Toyota,Toyota Prius *,2010,Oregon,MULTNOMAH (51)
481034,37,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.231 % BAC,2019-04-25,Hyundai,Hyundai Elantra,2018,Texas,HUNT (231)
400262,30,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-04-25,Cadillac,"Cadillac Deville/Fleetwood,Coupe de Ville, Sedan de Ville, Fleetwood Brougham, Fleetwood 60 Special, d`Elegan",2004,Oklahoma,OKMULGEE (111)
480885,57,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,Dodge,Dodge Charger,2009,Texas,HARRIS (201)
480885,30,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Dodge,Dodge Charger,2009,Texas,HARRIS (201)
480885,31,2,,"Second Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2019-04-25,Dodge,Dodge Charger,2009,Texas,HARRIS (201)
210180,51,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,Ford,Ford F-Series pickup,2010,Kentucky,BELL (13)
350093,27,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-04-25,Dodge,Dodge Charger,2018,New Mexico,CHAVES (5)
50120,34,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,Ford,Ford Ranger,2005,Arkansas,CARROLL (15)
290190,43,1,,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),Test Not Given,2019-04-25,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1996,Missouri,DOUGLAS (67)
220190,57,1,,"Front Seat, Left Side",False,False,Reported as Unknown,No (Alcohol Not Involved),0.000 % BAC,2019-04-25,Lincoln,Lincoln Continental (thru `81)/ Town Car,1998,Louisiana,LIVINGSTON (63)
170243,40,2,,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,0.224 % BAC,2019-04-25,Dodge,Dodge Durango (1998-2003 only; see model 422 for 2004 on),2001,Illinois,COOK (31)
240107,66,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Chevrolet,Chevrolet Astro Van,2003,Maryland,HARFORD (25)
120936,32,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-04-25,Freightliner,Freightliner Medium/Heavy - COE high entry,2012,Florida,BROWARD (11)
280577,28,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2008,Mississippi,MARSHALL (93)
60600,22,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,Nissan/Datsun,Nissan/Datsun Altima,2003,California,TULARE (107)
10220,37,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-04-25,Chevrolet,Chevrolet Cavalier,2004,Alabama,MORGAN (103)
80120,25,1,,"Front Seat, Left Side",False,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,GMC,GMC Suburban/Yukon XL (2000 on) (1950-2003 only; see 422 for 2004 on),1994,Colorado,WELD (123)
180175,32,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,GMC,"GMC C, K, R, V-series pickup/     Sierra",2008,Indiana,TIPPECANOE (157)
200096,22,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Hyundai,Hyundai Elantra,2014,Kansas,BUTLER (15)
61197,29,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Acura,Acura MDX,2002,California,SAN DIEGO (73)
61197,54,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2019-04-25,Acura,Acura MDX,2002,California,SAN DIEGO (73)
61197,21,1,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Acura,Acura MDX,2002,California,SAN DIEGO (73)
61197,18,1,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Acura,Acura MDX,2002,California,SAN DIEGO (73)
61197,25,2,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Acura,Acura MDX,2002,California,SAN DIEGO (73)
10221,22,2,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2019-04-25,Hyundai,Hyundai Accent,2019,Alabama,COFFEE (31)
90042,81,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,"AC Test Performed, Results Unknown",2019-04-25,Toyota,Toyota Tacoma,2006,Connecticut,WINDHAM (15)
220149,29,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2008,Louisiana,AVOYELLES (9)
280164,37,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-04-25,Peterbilt,Peterbilt Medium/Heavy - CBE,2019,Mississippi,RANKIN (121)
470265,21,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,GMC,"GMC C, K, R, V-series pickup/     Sierra",2009,Tennessee,MONTGOMERY (125)
360180,25,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.000 % BAC,2019-04-25,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2019,New York,ERIE (29)
60700,90,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Honda,Honda 125-349 cc,2005,California,SANTA BARBARA (83)
310084,33,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Freightliner,Freightliner Medium/Heavy - CBE,2011,Nebraska,BURT (21)
60777,22,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-04-25,Ford,Ford Fusion,2017,California,SANTA CLARA (85)
370391,74,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Cadillac,Cadillac CTS/CTC,2016,North Carolina,WAKE (183)
250090,74,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.000 % BAC,2019-04-25,Ford,Ford Taurus/Taurus X,2004,Massachusetts,NORFOLK (21)
250090,50,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2019-04-25,Ford,Ford Taurus/Taurus X,2004,Massachusetts,NORFOLK (21)
480958,36,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Not Reported,0.000 % BAC,2019-04-25,Ford,Ford Escape,2007,Texas,BELL (27)
50115,25,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-04-25,Ford,Ford F-Series pickup,2001,Arkansas,MILLER (91)
100044,87,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Not Reported,2019-04-25,Ford,Ford F-Series pickup,1987,Delaware,NEW CASTLE (3)
480984,79,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Lincoln,Lincoln Continental (thru `81)/ Town Car,2010,Texas,MCLENNAN (309)
480984,85,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Lincoln,Lincoln Continental (thru `81)/ Town Car,2010,Texas,MCLENNAN (309)
290231,58,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2019-04-25,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.),2018,Missouri,BUTLER (23)
61289,51,1,,"Front Seat, Left Side",False,False,Yes (drugs involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Ford,Ford Ranger,2002,California,SAN BERNARDINO (71)
61289,72,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2019-04-25,Ford,Ford Ranger,2002,California,SAN BERNARDINO (71)
290178,35,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2019-04-25,Freightliner,Freightliner Medium/Heavy - CBE,2006,Missouri,CRAWFORD (55)
130421,71,2,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-04-25,Nissan/Datsun,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)",2014,Georgia,PULASKI (235)
130419,42,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.032 % BAC,2019-04-25,KIA,KIA Optima,2008,Georgia,BARTOW (15)
120934,67,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-04-25,Subaru,Subaru Forester,2013,Florida,ALACHUA (1)
320210,62,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Toyota,Toyota 4-Runner,1996,Nevada,HUMBOLDT (13)
420386,49,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2008,Pennsylvania,WESTMORELAND (129)
420386,11,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2019-04-25,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2008,Pennsylvania,WESTMORELAND (129)
121004,38,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-04-25,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2000,Florida,BREVARD (9)
121004,34,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2000,Florida,BREVARD (9)
121004,14,1,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-04-25,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2000,Florida,BREVARD (9)
