St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
390405,39,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.200 % BAC,2018-06-12,Toyota,Toyota RAV4 *,2008,Ohio,SANDUSKY (143)
481445,27,1,White,"Front Seat, Left Side",True,True,Not Reported,Not Reported,"AC Test Performed, Results Unknown",2018-06-12,Nissan/Datsun,Nissan/Datsun 810/Maxima,2016,Texas,MONTGOMERY (339)
330042,39,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),0.255 % BAC,2018-06-12,Harley-Davidson,Harley-Davidson 750cc or greater,2000,New Hampshire,BELKNAP (1)
61489,76,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-12,KIA,KIA Soul,2013,California,RIVERSIDE (65)
50174,34,2,White,"Front Seat, Left Side",True,True,Reported as Unknown,Yes (Alcohol Involved),0.214 % BAC,2018-06-13,Toyota,Toyota 4-Runner,2007,Arkansas,SALINE (125)
320048,48,1,White,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,Test Not Given,2018-06-13,Nissan/Datsun,Nissan/Datsun Versa,2016,Nevada,CLARK (3)
481448,19,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-06-13,Pontiac,Pontiac G6,2006,Texas,CAMERON (61)
481448,16,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Pontiac,Pontiac G6,2006,Texas,CAMERON (61)
490096,53,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Mazda,Mazda Mazda6,2007,Utah,SALT LAKE (35)
121477,21,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Hyundai,Hyundai Elantra,2013,Florida,HILLSBOROUGH (57)
481870,49,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Peterbilt,Peterbilt Medium/Heavy - Unknown engine location,2000,Texas,TARRANT (439)
481870,31,2,Not a Fatality (not Applicable),Other Passenger in enclosed passenger or cargo area,False,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Peterbilt,Peterbilt Medium/Heavy - Unknown engine location,2000,Texas,TARRANT (439)
481870,9,1,Not a Fatality (not Applicable),Other Passenger in enclosed passenger or cargo area,False,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Peterbilt,Peterbilt Medium/Heavy - Unknown engine location,2000,Texas,TARRANT (439)
260300,45,2,Black,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.149 % BAC,2018-06-13,Buick / Opel,"Buick / Opel Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base",2002,Michigan,WAYNE (163)
121309,32,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Ford,Ford Ranger,1997,Florida,JACKSON (63)
121318,21,1,Black,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Buick / Opel,Buick / Opel Envision,2018,Florida,MARTIN (85)
121318,25,1,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Buick / Opel,Buick / Opel Envision,2018,Florida,MARTIN (85)
430119,29,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),0.038 % BAC,2018-06-13,Ford,Ford F-Series pickup,2006,Puerto Rico,PUERTO RICO (72)
62775,24,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.220 % BAC,2018-06-13,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2005,California,KERN (29)
481485,30,2,White,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Nissan/Datsun,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)",2017,Texas,HIDALGO (215)
400260,21,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-06-13,Toyota,Toyota Camry,2003,Oklahoma,ROGERS (131)
170405,17,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-06-13,Dodge,Dodge Stratus,2002,Illinois,KANE (89)
121306,55,1,White,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2015,Florida,BREVARD (9)
61591,54,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Ford,Ford F-Series pickup,2004,California,SAN BERNARDINO (71)
61591,54,1,White,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2018-06-13,Ford,Ford F-Series pickup,2004,California,SAN BERNARDINO (71)
421067,52,1,White,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),Test Not Given,2018-06-13,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Liberty,2003,Pennsylvania,BLAIR (13)
481449,31,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Mack,Mack Medium/Heavy - CBE,2015,Texas,JACKSON (239)
121335,32,2,White,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2000,Florida,PINELLAS (103)
450388,73,2,White,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2018-06-13,Mazda,Mazda Mazda3,2006,South Carolina,YORK (91)
61665,84,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Mercedes-Benz,Mercedes-Benz S Class (95 on),2015,California,SONOMA (97)
61665,81,2,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Mercedes-Benz,Mercedes-Benz S Class (95 on),2015,California,SONOMA (97)
190106,33,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Other Make,Other Make Other (vehicle),2005,Iowa,BUENA VISTA (21)
130618,67,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2018-06-13,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1991,Georgia,FRANKLIN (119)
80242,21,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Ford,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2015,Colorado,DENVER (31)
80242,20,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Ford,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2015,Colorado,DENVER (31)
80242,52,1,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Ford,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2015,Colorado,DENVER (31)
80242,24,1,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Ford,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2015,Colorado,DENVER (31)
50175,19,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2012,Arkansas,CLAY (21)
50175,21,2,White,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2018-06-13,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2012,Arkansas,CLAY (21)
410206,64,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Dodge,Dodge Ram Pickup,2006,Oregon,JACKSON (29)
370602,81,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Chevrolet,Chevrolet Equinox,2016,North Carolina,HENDERSON (89)
390406,32,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Cadillac,Cadillac CTS/CTC,2007,Ohio,MARION (101)
390406,31,2,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Cadillac,Cadillac CTS/CTC,2007,Ohio,MARION (101)
390406,28,1,White,"Second Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2018-06-13,Cadillac,Cadillac CTS/CTC,2007,Ohio,MARION (101)
340221,34,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Ducati,Ducati 750cc or greater,2006,New Jersey,UNION (39)
210260,71,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Toyota,Toyota Corolla,2011,Kentucky,SPENCER (215)
370607,48,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2018-06-13,Nissan/Datsun,Nissan/Datsun Quest,2013,North Carolina,LENOIR (107)
370607,9,2,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Nissan/Datsun,Nissan/Datsun Quest,2013,North Carolina,LENOIR (107)
370607,9,2,Not a Fatality (not Applicable),"Second Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Nissan/Datsun,Nissan/Datsun Quest,2013,North Carolina,LENOIR (107)
330046,60,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Harley-Davidson,Harley-Davidson 750cc or greater,1987,New Hampshire,HILLSBOROUGH (11)
481584,50,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2018-06-13,Peterbilt,Peterbilt Medium/Heavy - CBE,1994,Texas,WARD (475)
170454,39,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Freightliner,Freightliner Medium/Heavy - CBE,2014,Illinois,MADISON (119)
170454,40,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-06-13,Freightliner,Freightliner Medium/Heavy - CBE,2014,Illinois,MADISON (119)
370581,60,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Honda,Honda CR-V,2011,North Carolina,FORSYTH (67)
90075,43,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-06-13,Lexus,Lexus RX330/350/400h/450h,2010,Connecticut,HARTFORD (3)
210249,71,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-06-13,Honda,Honda CR-V,2017,Kentucky,FAYETTE (67)
180335,32,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),Yes (Alcohol Involved),0.300 % BAC,2018-06-13,Toyota,Toyota Camry,2016,Indiana,CARROLL (15)
50176,67,1,Black,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-06-13,Buick / Opel,Buick / Opel Rendezvous,2002,Arkansas,GARLAND (51)
130617,28,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-06-13,Dodge,Dodge Dakota,2005,Georgia,CHATHAM (51)
